Order_ID,Order_Date,Customer_ID,Customer_Type,Country,City,Product_Category,Product_Name,Quantity,Unit_Price_USD,Subtotal_USD,Discount_Percent,Discount_Amount_USD,Tax_Rate_Percent,Tax_Amount_USD,Shipping_Cost_USD,Insurance_Cost_USD,Total_Amount_USD,Currency,Order_Status,Delivery_Date,Payment_Method,Payment_Status,Sales_Rep_ID,Agent_Name,Warehouse_Country,Warehouse_City,Shipping_Method,Priority,Notes
ORD-0003322,8/23/2024,CUST-01232,E-commerce Platform,Saudi Arabia,Khobar,Automotive,Exterior,18,373.99,6731.82,1.75,117.81,15,992.1,726.66,0,8332.77,USD,Delivered,9/18/2024,Bank Transfer,Paid,EMP-00089,Arabian Shipping Co.,Qatar,Doha,Road Transport,Low,Express required
ORD-0003323,4/21/2021,CUST-01302,Small Business,Kuwait,Ahmadi,Home & Garden,Dining,141,1315.84,185533.44,9.49,17607.12,0,0,1396.59,829.54,170152.45,USD,Delivered,4/22/2021,Digital Wallet,Paid,EMP-00197,Desert Express Logistics,Bahrain,Manama,Sea Freight,Medium,Express required
ORD-0003324,5/21/2019,CUST-00615,Small Business,Saudi Arabia,Taif,Sports & Outdoors,Camping Gear,65,1238.71,80516.15,6.25,5032.26,15,11322.58,2491.67,238.96,89537.1,USD,Delivered,6/10/2019,Credit Card,Paid,EMP-00214,UPS Arabia,Qatar,Al Rayyan,Express Courier,High,Express required
ORD-0003325,8/6/2023,CUST-00668,Small Business,Kuwait,Jahra,Beauty & Health,Makeup,383,1756.47,672728.01,8.24,55432.79,0,0,2192.01,3978.82,623466.05,USD,Delivered,8/23/2023,Installments,Paid,EMP-00103,Pearl Harbor Freight,Oman,Salalah,Express Courier,High,Express required
ORD-0003327,9/10/2023,CUST-00818,Individual,Qatar,Al Wakrah,Fashion,Sportswear,10,724.44,7244.4,3.74,270.94,0,0,2498.04,0,9471.5,USD,Shipped,9/24/2023,Letter of Credit,Pending,EMP-00269,Maersk Gulf,UAE,Dubai,Sea Freight,Medium,Express required
ORD-0003328,2/1/2023,CUST-00250,Small Business,Kuwait,Jahra,Home & Garden,Cleaning,12,1666.25,19995,14.71,2941.26,0,0,4357.35,105.6,21516.69,USD,Delivered,3/2/2023,Credit Card,Paid,EMP-00233,CMA CGM Middle East,UAE,Ajman,Air Freight,Medium,Hazardous materials
ORD-0003329,10/17/2022,CUST-00845,Corporate,Oman,Sohar,Sports & Outdoors,Fishing,215,35.7,7675.5,4.54,348.47,5,366.35,4431.5,0,12124.88,USD,Shipped,10/22/2022,Digital Wallet,Pending,EMP-00051,UPS Arabia,UAE,Ras Al Khaimah,Road Transport,Low,Express required
ORD-0003330,5/15/2024,CUST-00093,Small Business,Kuwait,Jahra,Home & Garden,Decor,116,1029.07,119372.12,12.94,15446.75,0,0,2982.67,158.87,107066.91,USD,Returned,6/4/2024,Digital Wallet,Paid,EMP-00197,Evergreen Gulf Services,Oman,Sur,Express Courier,High,Temperature controlled
ORD-0003331,12/12/2025,CUST-00361,Small Business,Kuwait,Kuwait City,Electronics,Smartphones,476,1620.55,771381.8,11.4,87937.53,0,0,3958.01,3888.66,691290.94,USD,Delivered,12/31/2025,Cash on Delivery,Paid,EMP-00089,Maersk Gulf,Qatar,Doha,Express Courier,High,Express required
ORD-0003333,7/28/2024,CUST-01029,Small Business,Saudi Arabia,Khobar,Industrial,Machinery,259,456.4,118207.6,14.09,16655.45,15,15232.82,384.66,1167.55,118337.18,USD,Shipped,8/6/2024,Letter of Credit,Pending,EMP-00167,Evergreen Gulf Services,UAE,Abu Dhabi,Rail Freight,High,Express required
ORD-0003334,1/16/2020,CUST-00426,Government,Oman,Sohar,Food & Beverage,Spices,485,6340.63,3075205.55,5.43,166983.66,5,145411.09,3700.98,16952.86,3074286.82,USD,Delivered,2/9/2020,Letter of Credit,Paid,EMP-00081,Kanoo Shipping,Qatar,Al Khor,Road Transport,Medium,Express required
ORD-0003335,10/26/2022,CUST-00946,Individual,Bahrain,Muharraq,Food & Beverage,Health Foods,7,278.42,1948.94,4.09,79.71,10,186.92,2199.02,0,4255.17,USD,Delivered,11/13/2022,Bank Transfer,Paid,EMP-00202,Evergreen Gulf Services,Saudi Arabia,Jeddah,Express Courier,Low,Express required
ORD-0003336,7/3/2025,CUST-01317,Government,Oman,Sohar,Home & Garden,Storage,3553,457.42,1625213.26,3.39,55094.73,5,78505.93,4774.09,14739.53,1668138.08,USD,Shipped,7/18/2025,Letter of Credit,Paid,EMP-00081,UPS Arabia,UAE,Ajman,Sea Freight,Medium,Express required
ORD-0003337,5/2/2025,CUST-00742,Small Business,Saudi Arabia,Taif,Industrial,Measuring,361,33.45,12075.45,11.09,1339.17,15,1610.44,1569.45,69.4,13985.57,USD,Delivered,5/28/2025,Letter of Credit,Paid,EMP-00167,Al Futtaim Logistics,Oman,Muscat,Air Freight,Medium,Express required
ORD-0003338,5/9/2024,CUST-00898,E-commerce Platform,Saudi Arabia,Khobar,Automotive,Car Parts,15,128.87,1933.05,4.26,82.35,15,277.61,4150.51,0,6278.82,USD,Shipped,5/11/2024,Digital Wallet,Paid,EMP-00224,Kanoo Shipping,UAE,Ajman,Road Transport,High,Express required
ORD-0003341,4/12/2019,CUST-00536,Government,Saudi Arabia,Jubail,Electronics,Power Banks,6452,2736.19,17653897.88,1.64,289523.93,15,2604656.09,4537.54,160875.21,20134442.79,USD,Delivered,4/17/2019,Digital Wallet,Paid,EMP-00167,Kanoo Shipping,Qatar,Doha,Road Transport,Medium,Express required
ORD-0003342,1/5/2022,CUST-00126,Small Business,UAE,Abu Dhabi,Home & Garden,Bedding,12,1938.31,23259.72,8.14,1893.34,5,1068.32,1455.7,225.24,24115.64,USD,Delivered,1/8/2022,Bank Transfer,Pending,EMP-00081,COSCO Shipping Gulf,Bahrain,Isa Town,Express Courier,Medium,Express required
ORD-0003343,8/5/2021,CUST-00947,Government,Bahrain,Riffa,Beauty & Health,Supplements,2311,7837.23,18111838.53,1.49,269866.39,10,1784197.21,2993.01,134741.88,19763904.24,USD,Delivered,8/29/2021,Bank Transfer,Paid,EMP-00076,Aramex,Saudi Arabia,Medina,Sea Freight,Low,Express required
ORD-0003345,1/8/2022,CUST-00415,Corporate,Qatar,Al Khor,Automotive,Car Accessories,4402,1336.21,5881996.42,22.51,1324037.39,0,0,1183.25,45283.23,4604425.51,USD,Returned,1/23/2022,Cash on Delivery,Paid,EMP-00228,Agility Logistics,UAE,Ajman,Sea Freight,Medium,Express required
ORD-0003347,1/1/2019,CUST-00624,Individual,Saudi Arabia,Dammam,Beauty & Health,Fragrances,15,251.04,3765.6,3.71,139.7,15,543.88,3852.86,0,8022.64,USD,Delivered,1/4/2019,Digital Wallet,Paid,EMP-00167,Desert Express Logistics,Qatar,Al Rayyan,Rail Freight,Low,Express required
ORD-0003348,6/9/2021,CUST-01479,Individual,Kuwait,Ahmadi,Beauty & Health,Supplements,18,535.2,9633.6,0.83,79.96,0,0,1612.44,0,11166.08,USD,Delivered,6/27/2021,Digital Wallet,Paid,EMP-00101,MSC Arabian,Qatar,Lusail,Rail Freight,High,Express required
ORD-0003349,9/14/2022,CUST-01118,Government,Oman,Nizwa,Beauty & Health,Skincare,7801,7751.55,60469841.55,6.82,4124043.19,5,2817289.92,3695.94,60951.45,59227735.67,USD,Delivered,10/13/2022,Bank Transfer,Paid,EMP-00224,Desert Express Logistics,UAE,Fujairah,Sea Freight,Urgent,Express required
ORD-0003350,9/19/2023,CUST-00684,Small Business,UAE,Ajman,Electronics,Headphones,204,935.46,190833.84,12.29,23453.48,5,8369.02,1233.86,1785.16,178768.4,USD,Delivered,10/5/2023,Credit Card,Pending,EMP-00239,Desert Express Logistics,Oman,Muscat,Sea Freight,Medium,Express required
ORD-0003351,1/16/2020,CUST-01209,Individual,Saudi Arabia,Khobar,Beauty & Health,Vitamins,20,963.37,19267.4,13.98,2693.58,15,2486.07,3590.31,111.2,22761.4,USD,Delivered,1/27/2020,Cash on Delivery,Paid,EMP-00248,COSCO Shipping Gulf,UAE,Fujairah,Express Courier,Low,Express required
ORD-0003352,9/2/2021,CUST-00763,Corporate,Kuwait,Ahmadi,Beauty & Health,Supplements,3271,4496.99,14709654.29,8.85,1301804.4,0,0,500.51,140026.1,13548376.5,USD,Delivered,9/9/2021,Cash on Delivery,Paid,EMP-00089,Middle East Freight Solutions,Saudi Arabia,Dammam,Road Transport,Medium,Express required
ORD-0003353,2/12/2022,CUST-01138,E-commerce Platform,Qatar,Al Rayyan,Sports & Outdoors,Team Sports,3,31.81,95.43,2.12,2.02,0,0,4265.46,0,4358.87,USD,Delivered,2/13/2022,Bank Transfer,Overdue,EMP-00098,UPS Arabia,Kuwait,Ahmadi,Road Transport,Medium,Express required
ORD-0003354,7/29/2024,CUST-00912,E-commerce Platform,Kuwait,Ahmadi,Home & Garden,Lighting,17,322.93,5489.81,3.41,187.2,0,0,3494.15,0,8796.76,USD,Shipped,8/7/2024,Bank Transfer,Pending,EMP-00269,Evergreen Gulf Services,UAE,Fujairah,Sea Freight,Medium,Express required
ORD-0003355,4/17/2019,CUST-00569,Small Business,Oman,Nizwa,Food & Beverage,Health Foods,80,1276.84,102147.2,6.7,6843.86,5,4765.17,1832.18,655.51,102556.2,USD,Shipped,4/18/2019,Bank Transfer,Paid,EMP-00197,Desert Express Logistics,Kuwait,Jahra,Air Freight,Medium,Express required
ORD-0003358,10/22/2019,CUST-01375,Small Business,Qatar,Al Wakrah,Food & Beverage,Packaged Foods,118,1687.33,199104.94,10.42,20746.73,0,0,1038.6,1432.79,180829.6,USD,Delivered,11/3/2019,Cash on Delivery,Paid,EMP-00228,Al Futtaim Logistics,Kuwait,Hawalli,Sea Freight,Urgent,Express required
ORD-0003359,11/29/2019,CUST-00157,E-commerce Platform,Kuwait,Jahra,Home & Garden,Lighting,97,305.72,29654.84,3.7,1097.23,0,0,3558.99,167.09,32283.69,USD,Delivered,12/10/2019,Credit Card,Paid,EMP-00248,Agility Logistics,UAE,Ras Al Khaimah,Air Freight,High,Temperature controlled
ORD-0003360,2/8/2022,CUST-01167,Individual,Oman,Sohar,Beauty & Health,Body Care,15,691.97,10379.55,9.52,988.13,5,469.57,4168.84,71.69,14101.52,USD,Returned,2/26/2022,Credit Card,Paid,EMP-00152,Gulf Logistics Partners,UAE,Ras Al Khaimah,Air Freight,Medium,Express required
ORD-0003361,8/14/2019,CUST-01400,Individual,UAE,Fujairah,Beauty & Health,Fragrances,18,663.02,11934.36,8.18,976.23,5,547.91,4369.6,31.56,15907.2,USD,Shipped,8/29/2019,Credit Card,Pending,EMP-00232,Red Sea Transport,Kuwait,Hawalli,Road Transport,Urgent,Express required
ORD-0003362,10/10/2019,CUST-00847,Individual,Qatar,Lusail,Electronics,Smartphones,18,898.81,16178.58,12.69,2053.06,0,0,1451.75,140.1,15717.37,USD,Delivered,11/9/2019,Cash on Delivery,Pending,EMP-00076,MSC Arabian,Qatar,Doha,Sea Freight,Urgent,Fragile items
ORD-0003363,12/30/2023,CUST-00609,E-commerce Platform,Bahrain,Isa Town,Industrial,Safety Equipment,48,288.77,13860.96,8.36,1158.78,10,1270.22,388.46,128.12,14488.98,USD,Delivered,1/15/2024,Credit Card,Paid,EMP-00103,Pearl Harbor Freight,Bahrain,Muharraq,Road Transport,High,Express required
ORD-0003366,10/4/2020,CUST-00318,Small Business,Oman,Sohar,Home & Garden,Dining,54,1393.41,75244.14,14.6,10985.64,5,3212.93,396.43,393.06,68260.92,USD,Delivered,10/11/2020,Credit Card,Paid,EMP-00197,DHL Gulf,Kuwait,Kuwait City,Rail Freight,High,Express required
ORD-0003369,3/8/2024,CUST-01226,Government,UAE,Abu Dhabi,Food & Beverage,Bakery,2742,9976.76,27356275.92,2.82,771446.98,5,1329241.45,3378.88,103404.81,28020854.08,USD,Delivered,3/23/2024,Digital Wallet,Paid,EMP-00283,Middle East Freight Solutions,Saudi Arabia,Taif,Road Transport,Urgent,Express required
ORD-0003371,10/10/2023,CUST-01193,Small Business,Oman,Salalah,Sports & Outdoors,Sports Shoes,152,779.21,118439.92,3.66,4334.9,5,5705.25,2213.38,286.47,122310.12,USD,Delivered,10/19/2023,Credit Card,Paid,EMP-00101,UPS Arabia,Bahrain,Muharraq,Sea Freight,High,Express required
ORD-0003372,6/9/2023,CUST-01126,Small Business,Kuwait,Hawalli,Electronics,Smartphones,399,599.94,239376.06,7.89,18886.77,0,0,3101.61,1437.66,225028.56,USD,Delivered,6/30/2023,Credit Card,Paid,EMP-00167,MSC Arabian,Oman,Muscat,Sea Freight,Medium,Express required
ORD-0003374,5/11/2019,CUST-01137,Individual,Saudi Arabia,Jeddah,Fashion,Jewelry,11,481.85,5300.35,0.9,47.7,15,787.9,2514.77,0,8555.32,USD,Delivered,6/6/2019,Bank Transfer,Paid,EMP-00167,MSC Arabian,Oman,Muscat,Road Transport,High,Express required
ORD-0003376,1/31/2023,CUST-01192,Small Business,Qatar,Doha,Food & Beverage,Confectionery,128,147.11,18830.08,8.13,1530.89,0,0,2731.07,102.75,20133.01,USD,Shipped,2/9/2023,Digital Wallet,Pending,EMP-00206,Arabian Shipping Co.,Kuwait,Ahmadi,Sea Freight,High,Express required
ORD-0003377,8/26/2020,CUST-01294,Government,Oman,Sur,Home & Garden,Garden Tools,156,4448.21,693920.76,6.89,47811.14,5,32305.48,3471.92,2746.99,684634.01,USD,Delivered,9/21/2020,Digital Wallet,Paid,EMP-00206,Arabian Shipping Co.,Qatar,Lusail,Express Courier,Low,Express required
ORD-0003378,9/21/2020,CUST-01466,Corporate,Kuwait,Salmiya,Automotive,Electronics,2170,984.41,2136169.7,18.59,397113.95,0,0,1421.6,11520.37,1751997.72,USD,Delivered,10/17/2020,Letter of Credit,Paid,EMP-00279,CMA CGM Middle East,Saudi Arabia,Riyadh,Air Freight,High,Express required
ORD-0003380,7/28/2024,CUST-00309,Individual,Bahrain,Riffa,Food & Beverage,Health Foods,5,152.88,764.4,0.8,6.12,10,75.83,3340.59,0,4174.7,USD,Returned,8/5/2024,Installments,Pending,EMP-00279,Arabian Shipping Co.,UAE,Abu Dhabi,Sea Freight,High,Express required
ORD-0003382,3/19/2023,CUST-01439,Individual,Bahrain,Muharraq,Sports & Outdoors,Fitness Equipment,2,505.57,1011.14,3.89,39.33,10,97.18,3425.08,0,4494.07,USD,Shipped,3/27/2023,Credit Card,Partial,EMP-00202,DHL Gulf,Saudi Arabia,Taif,Sea Freight,High,Fragile items
ORD-0003383,12/10/2024,CUST-00687,Corporate,Kuwait,Kuwait City,Electronics,Cameras,609,104.31,63524.79,8.75,5558.42,0,0,464.76,461.82,58892.95,USD,Returned,12/12/2024,Letter of Credit,Pending,EMP-00167,UPS Arabia,Qatar,Al Wakrah,Air Freight,Medium,Express required
ORD-0003384,5/13/2022,CUST-00281,Small Business,UAE,Ras Al Khaimah,Industrial,Machinery,70,1329.37,93055.9,11.91,11082.96,5,4098.65,2013.53,745.64,88830.76,USD,Delivered,6/4/2022,Letter of Credit,Paid,EMP-00269,GAC Logistics,Saudi Arabia,Medina,Sea Freight,Medium,Express required
ORD-0003385,8/27/2019,CUST-00816,Corporate,Bahrain,Muharraq,Industrial,Tools,1890,656.22,1240255.8,19.38,240361.57,10,99989.42,4446.99,11472.17,1115802.81,USD,Delivered,9/19/2019,Credit Card,Paid,EMP-00167,Aramex,Qatar,Al Wakrah,Road Transport,High,Express required
ORD-0003386,1/12/2019,CUST-00974,Individual,Qatar,Al Rayyan,Sports & Outdoors,Swimming Gear,2,382.08,764.16,1.54,11.77,0,0,1044.3,0,1796.69,USD,Delivered,1/30/2019,Bank Transfer,Paid,EMP-00239,DHL Gulf,Bahrain,Muharraq,Air Freight,Medium,Express required
ORD-0003387,8/26/2023,CUST-00297,Individual,UAE,Abu Dhabi,Automotive,Car Parts,2,93.62,187.24,4.12,7.71,5,8.98,3033.16,0,3221.67,USD,Shipped,8/29/2023,Cash on Delivery,Paid,EMP-00283,Middle East Freight Solutions,Bahrain,Muharraq,Express Courier,Medium,Express required
ORD-0003389,5/22/2019,CUST-01093,Small Business,Oman,Sur,Beauty & Health,Dental Care,221,872.65,192855.65,10.3,19864.13,5,8649.58,145.14,1031.37,182817.61,USD,Delivered,6/1/2019,Letter of Credit,Paid,EMP-00214,Hapag-Lloyd Gulf,Oman,Salalah,Rail Freight,Medium,Bulk order
ORD-0003391,9/4/2019,CUST-01402,Government,Bahrain,Manama,Home & Garden,Textiles,2275,5145.81,11706717.75,8.65,1012631.09,10,1069408.67,4534.48,15767.25,11783797.06,USD,Shipped,9/19/2019,Cash on Delivery,Pending,EMP-00283,MSC Arabian,Saudi Arabia,Dammam,Road Transport,Medium,Express required
ORD-0003392,2/20/2021,CUST-00925,Small Business,Bahrain,Hamad Town,Home & Garden,Kitchen Appliances,482,493.14,237693.48,3.21,7629.96,10,23006.35,4725.43,384.5,258179.8,USD,Delivered,3/17/2021,Bank Transfer,Paid,EMP-00103,MSC Arabian,Bahrain,Hamad Town,Rail Freight,Medium,Express required
ORD-0003393,5/17/2024,CUST-00664,Small Business,Bahrain,Isa Town,Fashion,Watches,484,1054.4,510329.6,13.45,68639.33,10,44169.03,2780.13,3295.67,491935.1,USD,Delivered,5/20/2024,Bank Transfer,Overdue,EMP-00214,UPS Arabia,Oman,Muscat,Sea Freight,Low,Express required
ORD-0003394,10/30/2025,CUST-00735,Individual,Oman,Sohar,Fashion,Kids Clothing,19,804.65,15288.35,11.53,1762.75,5,676.28,819.75,120.81,15142.44,USD,Delivered,10/31/2025,Bank Transfer,Paid,EMP-00232,UPS Arabia,Oman,Sur,Road Transport,Medium,Express required
ORD-0003395,12/17/2023,CUST-01111,Individual,UAE,Ras Al Khaimah,Fashion,Sportswear,6,220.15,1320.9,0.84,11.1,5,65.49,1053.94,0,2429.23,USD,Shipped,12/20/2023,Cash on Delivery,Partial,EMP-00224,CMA CGM Middle East,Oman,Sohar,Air Freight,Medium,Express required
ORD-0003396,7/29/2021,CUST-00768,Small Business,Saudi Arabia,Taif,Fashion,Sunglasses,478,991.28,473831.84,6.89,32647.01,15,66177.72,1636.99,933.41,509932.95,USD,Shipped,7/30/2021,Credit Card,Paid,EMP-00279,Agility Logistics,Kuwait,Hawalli,Air Freight,Low,Temperature controlled
ORD-0003398,6/13/2023,CUST-00530,Individual,Saudi Arabia,Mecca,Electronics,Headphones,12,420.98,5051.76,0.31,15.66,15,755.42,1941.07,0,7732.59,USD,Delivered,7/7/2023,Letter of Credit,Paid,EMP-00098,Kanoo Shipping,UAE,Ras Al Khaimah,Road Transport,High,Express required
ORD-0003401,10/30/2019,CUST-00175,Corporate,UAE,Abu Dhabi,Beauty & Health,Vitamins,3614,2718.81,9825779.34,22.45,2205887.46,5,380994.59,266.24,30069.91,8031222.62,USD,Shipped,11/1/2019,Bank Transfer,Paid,EMP-00232,UPS Arabia,UAE,Abu Dhabi,Sea Freight,Medium,Express required
ORD-0003402,10/17/2022,CUST-01138,E-commerce Platform,Qatar,Al Rayyan,Fashion,Sportswear,85,33.12,2815.2,1.22,34.35,0,0,455.03,0,3235.88,USD,Delivered,10/25/2022,Digital Wallet,Paid,EMP-00242,FedEx Middle East,Kuwait,Ahmadi,Air Freight,High,Express required
ORD-0003406,4/5/2022,CUST-00729,Corporate,Saudi Arabia,Mecca,Sports & Outdoors,Swimming Gear,2553,4102.02,10472457.06,20.67,2164656.87,15,1246170.03,320.56,51188.45,9605479.23,USD,Delivered,4/17/2022,Digital Wallet,Paid,EMP-00081,CMA CGM Middle East,UAE,Ras Al Khaimah,Express Courier,Low,Express required
ORD-0003407,3/3/2021,CUST-01436,Individual,Bahrain,Manama,Electronics,Smartphones,16,535.08,8561.28,0.62,53.08,10,850.82,4481.98,0,13841,USD,Shipped,3/11/2021,Bank Transfer,Paid,EMP-00239,Middle East Freight Solutions,Saudi Arabia,Dammam,Sea Freight,High,Express required
ORD-0003408,12/12/2024,CUST-01050,Corporate,Kuwait,Ahmadi,Automotive,Tools,514,4489.63,2307669.82,14.7,339227.46,0,0,4599.66,7016.71,1980058.73,USD,Delivered,1/4/2025,Cash on Delivery,Paid,EMP-00153,FedEx Middle East,Oman,Salalah,Air Freight,Low,Express required
ORD-0003409,4/5/2025,CUST-00733,Corporate,Qatar,Lusail,Home & Garden,Lighting,274,3263.56,894215.44,14.85,132790.99,0,0,2122.47,3524.25,767071.17,USD,Delivered,5/1/2025,Bank Transfer,Paid,EMP-00232,Agility Logistics,Kuwait,Ahmadi,Road Transport,Medium,Temperature controlled
ORD-0003410,12/21/2025,CUST-00490,Corporate,Kuwait,Salmiya,Food & Beverage,Bakery,964,4762.41,4590963.24,5.37,246534.73,0,0,3123.07,21340.55,4368892.13,USD,Delivered,12/31/2025,Digital Wallet,Paid,EMP-00103,Pearl Harbor Freight,Oman,Muscat,Road Transport,High,Temperature controlled
ORD-0003413,3/24/2023,CUST-00499,Government,Qatar,Al Khor,Beauty & Health,Medical Devices,5005,4675.94,23403079.7,2.96,692731.16,0,0,2619.05,109224.59,22822192.18,USD,Shipped,3/27/2023,Cash on Delivery,Paid,EMP-00241,Red Sea Transport,Qatar,Lusail,Road Transport,Medium,Express required
ORD-0003417,1/21/2024,CUST-00739,Government,Oman,Nizwa,Electronics,Headphones,6035,7195.87,43427075.45,4.26,1849993.41,5,2078854.1,4079.63,236848.17,43896863.94,USD,Delivered,2/13/2024,Cash on Delivery,Paid,EMP-00283,FedEx Middle East,Qatar,Al Khor,Sea Freight,High,Express required
ORD-0003418,4/14/2023,CUST-01075,Individual,UAE,Dubai,Automotive,Electronics,3,300.43,901.29,1.9,17.12,5,44.21,493.41,0,1421.79,USD,Shipped,4/29/2023,Letter of Credit,Pending,EMP-00134,DHL Gulf,Bahrain,Manama,Sea Freight,Medium,Express required
ORD-0003419,5/22/2023,CUST-00693,Corporate,UAE,Fujairah,Fashion,Shoes,2782,4669.63,12990910.66,8.18,1062656.49,5,596412.71,3375.47,110046.75,12638089.1,USD,Delivered,6/3/2023,Cash on Delivery,Paid,EMP-00224,Al Futtaim Logistics,Saudi Arabia,Mecca,Sea Freight,Medium,Express required
ORD-0003421,6/29/2020,CUST-00127,Corporate,Kuwait,Kuwait City,Fashion,Sportswear,4339,4770.67,20699937.13,10.18,2107253.6,0,0,4210.41,189756.15,18786650.09,USD,Delivered,7/4/2020,Bank Transfer,Paid,EMP-00242,FedEx Middle East,Kuwait,Kuwait City,Road Transport,Medium,Fragile items
ORD-0003422,8/23/2021,CUST-01280,Small Business,Saudi Arabia,Mecca,Sports & Outdoors,Running,394,287.11,113121.34,7.49,8472.79,15,15697.28,2533.61,220.96,123100.4,USD,Delivered,8/29/2021,Credit Card,Paid,EMP-00197,Hapag-Lloyd Gulf,Oman,Salalah,Air Freight,Medium,Express required
ORD-0003423,5/12/2023,CUST-00618,Individual,Kuwait,Jahra,Automotive,Lighting,6,529.98,3179.88,0.16,5.09,0,0,2786.56,0,5961.35,USD,Delivered,5/22/2023,Bank Transfer,Paid,EMP-00197,Aramex,Bahrain,Muharraq,Road Transport,Medium,Express required
ORD-0003424,10/9/2025,CUST-01072,Individual,Kuwait,Ahmadi,Automotive,Exterior,18,725.58,13060.44,7.69,1004.35,0,0,609.48,117.21,12782.78,USD,Delivered,10/13/2025,Installments,Paid,EMP-00241,Evergreen Gulf Services,Oman,Salalah,Air Freight,Medium,Express required
ORD-0003425,5/25/2019,CUST-01379,Small Business,Qatar,Al Khor,Fashion,Watches,137,506.59,69402.83,3.53,2449.92,0,0,166.06,134.41,67253.38,USD,Delivered,6/5/2019,Credit Card,Paid,EMP-00153,COSCO Shipping Gulf,Saudi Arabia,Jeddah,Road Transport,High,Express required
ORD-0003426,1/26/2020,CUST-00367,Corporate,Qatar,Doha,Automotive,Lighting,1247,1046.31,1304748.57,21.87,285348.51,0,0,2646.33,1889.46,1023935.85,USD,Delivered,2/21/2020,Credit Card,Paid,EMP-00214,Red Sea Transport,Saudi Arabia,Jubail,Road Transport,Medium,Express required
ORD-0003427,9/10/2020,CUST-01173,Corporate,UAE,Ras Al Khaimah,Food & Beverage,Frozen Foods,72,574.11,41335.92,8.73,3608.63,5,1886.36,1719.48,374.86,41707.99,USD,Delivered,9/19/2020,Bank Transfer,Paid,EMP-00152,Al Futtaim Logistics,Qatar,Al Wakrah,Express Courier,High,Express required
ORD-0003428,4/28/2019,CUST-01217,Individual,UAE,Dubai,Beauty & Health,Dental Care,12,945.14,11341.68,5.37,609.05,5,536.63,4285.27,43.75,15598.28,USD,Delivered,5/19/2019,Cash on Delivery,Paid,EMP-00233,Red Sea Transport,Bahrain,Manama,Road Transport,Urgent,Express required
ORD-0003429,10/18/2024,CUST-00754,Corporate,Saudi Arabia,Jeddah,Home & Garden,Storage,2646,3235.49,8561106.54,8.44,722557.39,15,1175782.37,975.04,53454.54,9068761.1,USD,Shipped,10/21/2024,Digital Wallet,Paid,EMP-00152,GAC Logistics,UAE,Abu Dhabi,Road Transport,Medium,Express required
ORD-0003430,2/8/2025,CUST-00028,Individual,Kuwait,Hawalli,Sports & Outdoors,Running,18,892.65,16067.7,11.03,1772.27,0,0,3569.34,109.64,17974.41,USD,Shipped,2/10/2025,Credit Card,Pending,EMP-00153,Red Sea Transport,Bahrain,Muharraq,Express Courier,High,Express required
ORD-0003431,12/27/2020,CUST-00635,Small Business,Qatar,Doha,Home & Garden,Storage,223,1550.23,345701.29,10.91,37716.01,0,0,564.35,2923.39,311473.02,USD,Delivered,1/24/2021,Bank Transfer,Paid,EMP-00239,Evergreen Gulf Services,Saudi Arabia,Dammam,Sea Freight,Medium,Express required
ORD-0003432,5/2/2025,CUST-00958,Individual,Kuwait,Salmiya,Beauty & Health,Vitamins,17,845.92,14380.64,3.88,557.97,0,0,4926.29,79.95,18828.91,USD,Delivered,5/18/2025,Credit Card,Paid,EMP-00225,Maersk Gulf,Saudi Arabia,Mecca,Sea Freight,Medium,Fragile items
