Inventory_ID,Warehouse_ID,Warehouse_Name,Country,City,SKU,Product_Category,Product_Name,Current_Stock,Reorder_Level,Max_Stock_Capacity,Unit_Cost_USD,Unit_Price_USD,Stock_Value_USD,Received_Date,Expiry_Date,Units_Received_YTD,Units_Shipped_YTD,Units_Returned_YTD,Stock_Turnover_Rate,Quality_Status,Storage_Zone,Shelf_Location,Batch_Number,Supplier_Name,Last_Stock_Count_Date,Stock_Count_Variance,Handler_Employee_ID,Temperature_Required,Hazardous_Class,Barcode,Weight_Per_Unit_KG,Dimensions_CM
INV-0001975,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FOO-1871-966,Food & Beverage,Beverages,8633,370,12027,929.48,2205.33,8024200.84,10/22/2019,8/26/2021,27670,507,1,0.06,Good,Hazmat Zone,Hazmat Zone-35-4,BATCH-2021454,Local Distributors,3/30/2020,40,EMP-00299,-20°C,None,8.90145E+12,26.7,110x33x49
INV-0001976,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-AUT-4959-316,Automotive,Interior,6771,354,8514,4251.19,10818.75,28784807.49,7/25/2020,12/5/2025,22857,11155,356,1.65,Good,C1,C1-14-3,BATCH-2021249,Global Supply Co.,6/26/2025,50,EMP-00020,Ambient,None,8.90804E+12,43.79,128x34x14
INV-0001977,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-3891-478,Home & Garden,Storage,7541,112,8288,2560.93,6653.57,19311973.13,2/20/2024,12/5/2025,23292,10142,42,1.34,Good,C1,C1-12-2,BATCH-2023441,Global Supply Co.,12/3/2024,-38,EMP-00284,Ambient,None,8.90722E+12,83.42,123x35x41
INV-0001978,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-8592-914,Beauty & Health,Vitamins,4076,238,8123,247.14,389.19,1007342.64,6/4/2019,11/21/2020,1866,995,46,0.24,Good,A1,A1-36-10,BATCH-2019517,China Export Hub,3/19/2023,15,EMP-00175,Ambient,None,8.90608E+12,49.17,17x41x14
INV-0001979,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-ELE-9189-662,Electronics,TVs,5651,255,7741,2826.42,4990.33,15972099.42,7/5/2024,12/5/2025,21618,2860,138,0.51,Good,C1,C1-28-7,BATCH-2024341,Euro Logistics,7/11/2024,-50,EMP-00294,Ambient,None,8.90375E+12,41.52,135x79x14
INV-0001980,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-AUT-1928-975,Automotive,Electronics,7779,260,10890,2691.75,6262.24,20939123.25,6/4/2022,12/5/2025,16551,7688,263,0.99,Good,C2,C2-35-1,BATCH-2019451,Gulf Manufacturing,12/13/2025,-9,EMP-00184,Ambient,None,8.9025E+12,40.94,171x87x23
INV-0001981,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-BEA-1992-324,Beauty & Health,Hair Care,5906,149,6600,365.29,1034.67,2157402.74,3/5/2022,9/6/2023,32373,19414,722,3.29,Good,A1,A1-29-4,BATCH-2023940,Global Supply Co.,3/18/2023,22,EMP-00172,2-8°C,None,8.90769E+12,56.2,163x65x28
INV-0001982,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-FOO-6790-544,Food & Beverage,Organic Foods,5638,113,10462,4006.61,11269.94,22589267.18,6/19/2022,10/17/2023,36471,13390,341,2.37,Good,D1,D1-10-7,BATCH-2021330,Gulf Manufacturing,6/6/2023,-11,EMP-00014,2-8°C,None,8.9089E+12,96.61,77x46x32
INV-0001983,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-ELE-5704-547,Electronics,Headphones,1622,231,5238,165.3,379.77,268116.6,5/20/2019,12/5/2025,32918,10488,25,6.47,Recalled,A1,A1-35-6,BATCH-2019337,Gulf Manufacturing,1/8/2023,-42,EMP-00299,Ambient,None,8.90512E+12,35.79,130x74x40
INV-0001984,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-FAS-1351-876,Fashion,Accessories,8436,152,10976,355.33,513.68,2997563.88,10/23/2024,12/5/2025,9350,677,1,0.08,Good,C1,C1-9-10,BATCH-2022074,Turkey Logistics,11/8/2024,48,EMP-00048,Ambient,None,8.90661E+12,87.48,100x29x33
INV-0001985,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FAS-4800-477,Fashion,Women Clothing,4901,176,6942,3422.73,4925.84,16774799.73,9/9/2024,12/5/2025,46110,7143,107,1.46,Good,B1,B1-22-8,BATCH-2021788,India Trade Center,6/28/2025,-41,EMP-00274,Ambient,None,8.90391E+12,10.12,39x100x6
INV-0001986,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-ELE-9939-513,Electronics,Headphones,3292,218,7264,620.55,1333.7,2042850.6,4/3/2020,12/5/2025,3452,1989,97,0.6,Good,C2,C2-2-10,BATCH-2022230,Euro Logistics,8/11/2024,-28,EMP-00240,Ambient,None,8.90912E+12,87.59,44x56x21
INV-0001987,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-5535-701,Home & Garden,Storage,2870,143,6692,4425.09,8859.11,12700008.3,7/31/2023,12/5/2025,1577,1145,56,0.4,Damaged,B2,B2-8-6,BATCH-2020762,China Export Hub,10/15/2023,-28,EMP-00294,Ambient,None,8.90861E+12,12.59,191x36x8
INV-0001988,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-IND-6420-627,Industrial,Chemicals,7148,186,11460,1632.76,2943.19,11670968.48,5/12/2020,12/5/2025,12828,7305,169,1.02,Good,A2,A2-8-2,BATCH-2025179,Euro Logistics,12/29/2025,-12,EMP-00048,Ambient,None,8.90177E+12,39.72,57x52x8
INV-0001989,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-BEA-3454-783,Beauty & Health,Dental Care,8435,295,9822,2497.65,6711.63,21067677.75,7/3/2020,3/29/2022,34592,8055,124,0.95,Good,C2,C2-22-4,BATCH-2020105,China Export Hub,2/11/2024,1,EMP-00244,Ambient,None,8.90462E+12,14.62,186x25x27
INV-0001990,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FOO-5010-584,Food & Beverage,Health Foods,4575,217,5682,1864.16,4088.44,8528532,10/22/2024,8/19/2025,2614,1845,62,0.4,Good,A2,A2-24-3,BATCH-2020484,China Export Hub,4/18/2025,-40,EMP-00175,2-8°C,None,8.90232E+12,55,15x7x12
INV-0001991,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-HOM-5711-848,Home & Garden,Furniture,8506,103,10643,3779.63,8879.15,32149532.78,10/21/2023,12/5/2025,14663,14556,377,1.71,Good,Cold Zone,Cold Zone-6-1,BATCH-2020379,Euro Logistics,1/2/2025,-50,EMP-00182,Ambient,None,8.90769E+12,25.02,54x45x20
INV-0001992,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-8802-777,Beauty & Health,Fragrances,2985,342,7220,4112.36,8230.16,12275394.6,7/20/2025,12/31/2025,39612,17398,502,5.83,Good,High Value,High Value-32-7,BATCH-2022324,Euro Logistics,11/9/2025,-1,EMP-00140,2-8°C,None,8.90595E+12,35.25,133x72x15
INV-0001993,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-ELE-1675-870,Electronics,Tablets,5890,218,10714,2678.76,7666.24,15777896.4,5/7/2023,12/5/2025,6150,5376,36,0.91,Good,Hazmat Zone,Hazmat Zone-27-8,BATCH-2024643,Asia Trade Partners,7/3/2025,32,EMP-00020,Ambient,None,8.90626E+12,35.39,79x71x41
INV-0001994,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-AUT-7418-560,Automotive,Electronics,9739,269,10680,1518.44,2880.27,14788087.16,5/15/2020,12/5/2025,13010,327,7,0.03,Good,High Value,High Value-31-1,BATCH-2022861,Gulf Manufacturing,10/19/2020,1,EMP-00082,Ambient,Class 8,8.90807E+12,45.34,43x91x28
INV-0001995,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-ELE-3134-485,Electronics,Headphones,474,495,4719,1811.36,3991.31,858584.64,3/26/2019,12/5/2025,47760,42710,675,90.11,Good,C2,C2-38-3,BATCH-2022581,Euro Logistics,3/19/2021,-3,EMP-00274,Ambient,None,8.90934E+12,66.15,148x40x47
INV-0001996,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-SPO-6042-795,Sports & Outdoors,Bicycles,6010,454,10288,1468.64,3873.36,8826526.4,11/1/2020,12/5/2025,47053,370,14,0.06,Recalled,A1,A1-48-7,BATCH-2020240,Gulf Manufacturing,4/25/2023,19,EMP-00175,Ambient,None,8.90272E+12,46.61,50x80x24
INV-0001997,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-BEA-7904-997,Beauty & Health,Hair Care,3421,131,4409,1496.63,4133.15,5119971.23,5/18/2022,10/24/2023,11757,501,3,0.15,Good,A1,A1-16-4,BATCH-2022184,Local Distributors,10/16/2025,22,EMP-00244,Frozen,None,8.90665E+12,80.58,199x9x27
INV-0001998,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-AUT-9391-484,Automotive,Car Care,3858,389,6016,2448.6,6831.12,9446698.8,1/12/2024,12/5/2025,11041,3595,74,0.93,Good,A1,A1-21-6,BATCH-2025232,India Trade Center,3/5/2024,25,EMP-00135,Ambient,None,8.9031E+12,44.55,135x75x39
INV-0001999,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-AUT-8456-465,Automotive,Interior,7386,154,11190,3758.62,10230.51,27761167.32,8/27/2025,12/5/2025,45406,11924,98,1.61,Good,B1,B1-31-5,BATCH-2024708,Global Supply Co.,12/7/2025,-39,EMP-00036,Ambient,None,8.90166E+12,31.48,171x95x44
INV-0002000,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-4133-798,Home & Garden,Bedding,8651,283,10612,1875.71,4525.63,16226767.21,9/1/2023,12/5/2025,9212,8558,112,0.99,Good,Hazmat Zone,Hazmat Zone-16-10,BATCH-2025326,Gulf Manufacturing,10/23/2024,-49,EMP-00294,Ambient,None,8.90848E+12,22.42,131x27x36
INV-0002001,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-BEA-4117-144,Beauty & Health,Hair Care,7875,126,12221,3903.72,5095.24,30741795,1/28/2022,7/19/2023,7851,5587,53,0.71,Good,C1,C1-30-8,BATCH-2022261,Asia Trade Partners,11/11/2022,50,EMP-00048,2-8°C,None,8.90229E+12,32.78,7x84x26
INV-0002002,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-AUT-3689-578,Automotive,Oils,5490,250,9320,3627.77,8643.48,19916457.3,10/10/2024,12/5/2025,26633,23676,506,4.31,Good,D1,D1-26-4,BATCH-2024215,Turkey Logistics,10/23/2025,-41,EMP-00252,Ambient,None,8.90401E+12,84.9,106x58x39
INV-0002003,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-IND-5880-237,Industrial,Chemicals,3278,432,5828,1698.67,2053.25,5568240.26,3/19/2024,12/5/2025,38959,19084,283,5.82,Good,Hazmat Zone,Hazmat Zone-47-4,BATCH-2021887,Euro Logistics,11/29/2025,-45,EMP-00274,Ambient,None,8.90362E+12,55.24,21x84x28
INV-0002004,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-HOM-5137-968,Home & Garden,Furniture,987,412,3501,1277.72,2817.46,1261109.64,6/21/2021,12/5/2025,34521,15272,325,15.47,Damaged,A2,A2-43-1,BATCH-2023130,Turkey Logistics,6/11/2024,36,EMP-00284,Ambient,Class 7,8.90996E+12,88.12,179x61x36
INV-0002005,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-FOO-2652-347,Food & Beverage,Confectionery,256,276,2964,4017.66,5636.2,1028520.96,6/4/2023,2/28/2024,14000,11733,415,45.83,Expired,Cold Zone,Cold Zone-14-10,BATCH-2024772,China Export Hub,4/17/2025,-23,EMP-00294,Ambient,None,8.90594E+12,68.07,84x33x25
INV-0002006,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-IND-9634-491,Industrial,Machinery,7884,410,12480,4049.86,8098.59,31929096.24,6/9/2025,12/5/2025,44261,14746,39,1.87,Good,Hazmat Zone,Hazmat Zone-44-3,BATCH-2024916,China Export Hub,6/12/2025,30,EMP-00048,Ambient,None,8.90264E+12,11.44,195x12x7
INV-0002007,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-1400-147,Sports & Outdoors,Team Sports,8776,321,10683,1058.14,2896.64,9286236.64,5/13/2025,12/5/2025,34741,23507,635,2.68,Expired,B1,B1-37-10,BATCH-2019128,Asia Trade Partners,9/22/2025,-40,EMP-00172,Ambient,None,8.90306E+12,74.11,19x93x29
INV-0002008,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-IND-3731-332,Industrial,Measuring,9591,153,10698,3582.64,7074.94,34361100.24,12/24/2025,12/5/2025,33923,1755,35,0.18,Good,A2,A2-29-7,BATCH-2020887,Local Distributors,12/29/2025,-30,EMP-00284,Ambient,None,8.90705E+12,98.99,160x87x50
INV-0002009,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-FAS-8922-857,Fashion,Watches,2467,381,4380,2279.62,6221.06,5623822.54,9/7/2020,12/5/2025,31695,17374,57,7.04,Good,B2,B2-11-5,BATCH-2023952,Euro Logistics,3/26/2024,15,EMP-00244,Ambient,Class 7,8.90368E+12,83.98,14x74x48
INV-0002010,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-SPO-1796-565,Sports & Outdoors,Bicycles,7991,321,12715,3159.08,4179.91,25244208.28,4/25/2023,12/5/2025,7218,641,18,0.08,Quarantine,A2,A2-8-1,BATCH-2024041,India Trade Center,12/6/2024,16,EMP-00190,Ambient,None,8.9096E+12,16.02,93x39x42
INV-0002011,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-AUT-6832-810,Automotive,Oils,9194,416,9823,2855.63,8494.81,26254662.22,6/1/2024,12/5/2025,1940,1581,1,0.17,Damaged,A2,A2-8-10,BATCH-2024091,India Trade Center,11/6/2024,-29,EMP-00182,Ambient,None,8.90412E+12,4.81,147x8x38
INV-0002012,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-SPO-6840-815,Sports & Outdoors,Hiking Equipment,4312,132,7790,4045.34,11251.82,17443506.08,11/6/2023,12/5/2025,24253,11876,302,2.75,Good,A2,A2-27-3,BATCH-2022388,Turkey Logistics,7/6/2025,3,EMP-00082,Ambient,None,8.9039E+12,15.35,15x40x39
INV-0002013,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-IND-9355-888,Industrial,Packaging,9439,465,13703,4123.79,6959.68,38924453.81,2/1/2023,12/5/2025,29155,26197,334,2.78,Good,D1,D1-47-2,BATCH-2019128,Global Supply Co.,6/1/2024,-40,EMP-00175,Ambient,None,8.90143E+12,65.09,114x24x30
INV-0002014,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-HOM-4764-482,Home & Garden,Kitchen Appliances,8509,460,8920,24.04,67.17,204556.36,8/28/2024,12/5/2025,43889,21186,651,2.49,Damaged,High Value,High Value-18-3,BATCH-2021609,Local Distributors,9/25/2024,2,EMP-00182,Ambient,None,8.90139E+12,5.83,81x99x43
INV-0002015,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-FOO-2600-843,Food & Beverage,Packaged Foods,9150,96,13772,1467.55,2015.93,13428082.5,10/20/2024,9/28/2025,4184,528,17,0.06,Good,B2,B2-32-1,BATCH-2021914,Local Distributors,5/31/2025,9,EMP-00274,Frozen,None,8.90775E+12,21.67,62x9x18
INV-0002016,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-HOM-5972-868,Home & Garden,Bedding,655,386,1410,440.85,632.31,288756.75,2/20/2021,12/5/2025,27751,16385,261,25.02,Expired,A2,A2-12-2,BATCH-2019741,Asia Trade Partners,4/14/2025,2,EMP-00252,Ambient,None,8.90157E+12,87.59,117x64x13
INV-0002017,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-9022-395,Fashion,Accessories,4972,127,8357,2603.12,4912.97,12942712.64,6/2/2021,12/5/2025,48250,47923,1119,9.64,Good,Cold Zone,Cold Zone-28-6,BATCH-2022511,Global Supply Co.,10/29/2022,11,EMP-00184,Ambient,None,8.90852E+12,91.02,116x17x10
INV-0002018,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-SPO-2787-201,Sports & Outdoors,Sports Shoes,9618,154,13260,262.79,430.16,2527514.22,1/24/2022,12/5/2025,39226,7787,102,0.81,Good,D1,D1-41-3,BATCH-2024985,Gulf Manufacturing,10/11/2022,-10,EMP-00127,Ambient,None,8.90834E+12,65.32,105x59x32
INV-0002019,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-BEA-5170-616,Beauty & Health,Makeup,6432,52,7380,144.34,232.82,928394.88,9/28/2023,11/25/2024,39439,9264,437,1.44,Good,B1,B1-35-2,BATCH-2024006,Gulf Manufacturing,3/27/2025,-32,EMP-00284,Frozen,None,8.90162E+12,1.69,192x56x28
INV-0002020,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-IND-5520-442,Industrial,Machinery,2227,263,3050,1018.58,2405.97,2268377.66,1/17/2020,12/5/2025,32031,10227,486,4.59,Good,D1,D1-41-6,BATCH-2022756,Euro Logistics,10/9/2024,-43,EMP-00140,Ambient,None,8.90169E+12,61.22,192x55x50
INV-0002021,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-FAS-1623-543,Fashion,Accessories,8292,426,9819,3447.86,5707.03,28589655.12,7/6/2023,12/5/2025,37027,8553,198,1.03,Good,Cold Zone,Cold Zone-14-4,BATCH-2021356,India Trade Center,9/20/2025,23,EMP-00244,Ambient,None,8.90857E+12,96.63,59x45x37
INV-0002022,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-FOO-9570-495,Food & Beverage,Beverages,6826,394,7177,1770.08,4620.04,12082566.08,3/13/2020,7/5/2021,16945,13304,61,1.95,Recalled,High Value,High Value-26-3,BATCH-2025281,Asia Trade Partners,6/11/2020,-35,EMP-00140,-20°C,None,8.90164E+12,43.04,200x36x45
INV-0002023,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-AUT-1491-725,Automotive,Car Care,5814,261,6423,2570.86,6886.01,14946980.04,11/12/2020,12/5/2025,21455,10179,90,1.75,Good,A2,A2-29-1,BATCH-2023821,Global Supply Co.,10/19/2022,-40,EMP-00046,Ambient,None,8.90239E+12,17.53,24x71x35
INV-0002024,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-SPO-1258-105,Sports & Outdoors,Running,7147,404,7483,3753.34,4757.76,26825120.98,3/16/2022,12/5/2025,15688,11785,99,1.65,Good,A1,A1-20-1,BATCH-2022667,Asia Trade Partners,10/13/2025,11,EMP-00060,Ambient,None,8.90798E+12,99.4,147x65x25
INV-0002025,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-AUT-8642-597,Automotive,Car Parts,2530,419,5880,3813.31,9534.7,9647674.3,5/27/2021,12/5/2025,34554,24782,797,9.8,Good,Hazmat Zone,Hazmat Zone-44-5,BATCH-2023754,China Export Hub,12/3/2021,-32,EMP-00020,Ambient,None,8.90433E+12,49.08,55x46x24
INV-0002026,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-2126-862,Home & Garden,Garden Tools,2948,187,7586,3145.07,6162.9,9271666.36,9/12/2022,12/5/2025,43031,20463,580,6.94,Good,A2,A2-21-6,BATCH-2024527,Turkey Logistics,12/16/2025,-43,EMP-00184,Ambient,None,8.905E+12,17.54,180x6x36
INV-0002027,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-FAS-4660-629,Fashion,Jewelry,1494,271,1693,3062.48,8091.48,4575345.12,10/27/2022,12/5/2025,3364,1397,5,0.94,Good,Cold Zone,Cold Zone-19-6,BATCH-2020652,India Trade Center,5/9/2023,50,EMP-00290,Ambient,None,8.90787E+12,37.92,71x59x40
INV-0002028,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-IND-6546-341,Industrial,Machinery,6883,177,9631,4029.26,11038.69,27733396.58,12/27/2023,12/5/2025,4075,1282,23,0.19,Good,C2,C2-49-3,BATCH-2023934,China Export Hub,1/6/2025,-8,EMP-00240,Ambient,None,8.90907E+12,1.26,26x95x21
INV-0002029,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-HOM-9189-664,Home & Garden,Storage,7409,319,12283,681.88,2032.2,5052048.92,1/25/2021,12/5/2025,35068,9452,428,1.28,Good,D1,D1-34-3,BATCH-2020476,Asia Trade Partners,1/30/2024,8,EMP-00252,Ambient,None,8.90329E+12,40.97,116x84x42
INV-0002030,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-BEA-8360-700,Beauty & Health,Personal Care,8532,54,11787,4313.81,6504.46,36805426.92,4/2/2021,12/9/2022,21311,5476,64,0.64,Expired,D1,D1-8-6,BATCH-2022436,Global Supply Co.,10/4/2023,50,EMP-00182,Ambient,None,8.90798E+12,88.17,48x14x45
INV-0002031,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-HOM-7795-993,Home & Garden,Decor,4121,127,7615,2663.19,6185.33,10975005.99,11/15/2020,12/5/2025,42929,32320,339,7.84,Quarantine,A1,A1-5-7,BATCH-2021456,Turkey Logistics,5/18/2024,-23,EMP-00184,Ambient,None,8.90963E+12,87.54,33x94x10
INV-0002032,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-ELE-2871-467,Electronics,Laptops,2191,236,6041,1635.58,4254.31,3583555.78,7/17/2025,12/5/2025,22186,20126,246,9.19,Good,High Value,High Value-15-1,BATCH-2025144,Gulf Manufacturing,9/13/2025,-34,EMP-00252,Ambient,None,8.90536E+12,75.5,7x9x50
INV-0002033,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-ELE-4098-261,Electronics,Headphones,8769,365,13689,1973.63,5101.12,17306761.47,1/4/2025,12/5/2025,39209,33532,202,3.82,Good,A2,A2-25-4,BATCH-2020963,Turkey Logistics,7/11/2025,46,EMP-00046,Ambient,None,8.90264E+12,4.35,148x63x45
INV-0002034,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-7449-973,Home & Garden,Dining,5841,496,7627,4504.37,7383.78,26310025.17,10/8/2024,12/5/2025,38744,11731,445,2.01,Good,A1,A1-34-2,BATCH-2023366,Local Distributors,2/15/2025,-35,EMP-00018,Ambient,None,8.90532E+12,5.71,142x18x27
INV-0002035,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-HOM-4882-107,Home & Garden,Bedding,1700,401,6301,161.14,249.2,273938,1/30/2020,12/5/2025,34024,3720,140,2.19,Good,B2,B2-44-7,BATCH-2025233,Gulf Manufacturing,7/14/2020,26,EMP-00140,Ambient,None,8.90711E+12,92.02,166x74x15
INV-0002036,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-AUT-4853-631,Automotive,Car Care,985,162,2072,4806.63,6588.39,4734530.55,11/4/2023,12/5/2025,9317,5264,186,5.34,Good,D1,D1-8-7,BATCH-2023269,China Export Hub,4/20/2025,36,EMP-00184,Ambient,None,8.90796E+12,71.9,129x75x19
INV-0002037,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-AUT-3174-490,Automotive,Car Parts,8882,206,10448,1061.05,2311.47,9424246.1,6/12/2024,12/5/2025,38517,20126,615,2.27,Good,C2,C2-22-6,BATCH-2021891,Euro Logistics,8/20/2025,-32,EMP-00252,Ambient,None,8.9094E+12,48.42,41x8x45
INV-0002038,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-7518-534,Home & Garden,Bedding,7985,364,11331,1317.81,2147.37,10522712.85,8/27/2021,12/5/2025,28435,11004,91,1.38,Expired,Cold Zone,Cold Zone-20-7,BATCH-2020249,Gulf Manufacturing,9/29/2024,-46,EMP-00162,Ambient,None,8.90821E+12,37.35,181x99x44
INV-0002039,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-FAS-5377-237,Fashion,Watches,4538,247,6384,4477.24,13369.95,20317715.12,11/24/2019,12/5/2025,13299,1505,61,0.33,Good,A1,A1-49-6,BATCH-2024366,Euro Logistics,4/19/2023,49,EMP-00140,Ambient,None,8.90964E+12,45.08,57x55x24
INV-0002040,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-BEA-7307-390,Beauty & Health,Dental Care,3845,219,6338,658.5,1223.99,2531932.5,5/13/2019,2/20/2020,5606,2407,56,0.63,Good,B2,B2-40-2,BATCH-2023443,Euro Logistics,1/13/2022,4,EMP-00185,-20°C,None,8.90118E+12,21.91,181x19x16
INV-0002041,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-5744-878,Home & Garden,Lighting,5715,419,10153,1966.53,4251.12,11238718.95,7/23/2020,12/5/2025,27007,4282,16,0.75,Quarantine,B2,B2-12-4,BATCH-2025780,Asia Trade Partners,1/13/2024,-42,EMP-00020,Ambient,Class 4,8.90801E+12,90.83,69x54x44
INV-0002042,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-ELE-1630-311,Electronics,Smart Watches,1680,455,6218,2618.21,3394.66,4398592.8,7/19/2023,12/5/2025,41414,20255,530,12.06,Expired,B1,B1-5-10,BATCH-2024209,India Trade Center,9/18/2025,-30,EMP-00172,Ambient,None,8.90602E+12,86.74,168x68x33
INV-0002043,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FOO-4608-889,Food & Beverage,Beverages,2785,278,5140,4155.83,9928.49,11573986.55,2/8/2020,9/5/2020,13465,8000,222,2.87,Good,B2,B2-43-2,BATCH-2023741,Turkey Logistics,8/14/2025,26,EMP-00048,2-8°C,None,8.90163E+12,73.51,56x33x22
INV-0002044,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-AUT-4276-474,Automotive,Interior,2425,50,5152,155.43,250,376917.75,4/6/2019,12/5/2025,21525,6999,64,2.89,Good,Cold Zone,Cold Zone-4-5,BATCH-2024668,Turkey Logistics,6/12/2022,-29,EMP-00082,Ambient,Class 5,8.90814E+12,47.42,72x48x16
INV-0002045,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-8837-962,Sports & Outdoors,Hiking Equipment,6525,397,10289,2518.97,3307.7,16436279.25,6/14/2019,12/5/2025,25494,5450,267,0.84,Good,B2,B2-38-6,BATCH-2025534,Euro Logistics,6/10/2024,-29,EMP-00190,Ambient,None,8.90759E+12,37.44,25x30x36
INV-0002046,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-1818-957,Fashion,Accessories,6704,101,10427,551.32,1552.81,3696049.28,5/26/2021,12/5/2025,923,844,23,0.13,Good,B2,B2-17-3,BATCH-2020503,Gulf Manufacturing,12/16/2022,-8,EMP-00294,Ambient,None,8.90371E+12,60.36,117x83x21
INV-0002047,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-AUT-6418-702,Automotive,Exterior,327,229,1808,168.71,493.6,55168.17,2/13/2024,12/5/2025,46490,30641,1014,93.7,Good,A2,A2-45-7,BATCH-2023251,Local Distributors,6/20/2025,-34,EMP-00252,Ambient,None,8.90898E+12,97.56,187x89x19
